date,outlet,transaction_count,total_revenue,avg_transaction_value,total_items,avg_basket_size,zero_value_transactions,day_name,day_of_week,is_weekend,month,tx_lag_1,rev_lag_1_x,tx_roll_mean_7,tx_roll_std_7,tx_diff_from_roll7,tx_zscore_roll7,tx_pct_change_1d,paid_revenue,rev_lag_1_y,rev_roll_mean_7,rev_roll_std_7,rev_diff_from_roll7,rev_zscore_roll7,rev_pct_change_1d,tx_spike_flag,tx_drop_flag,rev_spike_flag,rev_drop_flag,baseline_anomaly_flag,max_abs_zscore,anomaly_type
2025-03-22,SHOP001,76,1695000,22302.63157894737,82,1.0789473684210529,3,Saturday,5,1,3,92.0,2253000.0,90.28571428571428,7.134757312254059,-14.285714285714292,-2.0022702466568987,-0.1739130415879017,1695000,2253000.0,2250714.285714286,195485.47625993204,-555714.2857142859,-2.842739503432593,-0.2476697736350432,0,0,0,1,1,2.842739503432593,Revenue drop
2025-03-23,SHOP001,85,2115000,24882.352941176472,98,1.152941176470588,2,Sunday,6,1,3,76.0,1695000.0,87.71428571428571,8.654753717163926,-2.714285714285708,-0.3136178670555267,0.1184210510734072,2115000,1695000.0,2197857.1428571427,284036.04734342656,-82857.14285714272,-0.2917134766231585,0.2477876106193228,0,0,0,0,0,0.3136178670555267,Other
2025-03-24,SHOP001,97,2515000,25927.8350515464,113,1.1649484536082475,2,Monday,0,0,3,85.0,2115000.0,88.14285714285714,8.395009855633962,8.857142857142861,1.0550484102350814,0.1411764689273356,2515000,2115000.0,2203285.714285714,281694.70133800147,311714.2857142859,1.106567799225864,0.1891252955081848,0,0,0,0,0,1.106567799225864,Other
2025-03-25,SHOP001,96,2357000,24552.08333333333,114,1.1875,0,Tuesday,1,0,3,97.0,2515000.0,90.42857142857144,8.30375703837617,5.571428571428569,0.6709526633218328,-0.0103092782442342,2357000,2515000.0,2269428.571428572,294325.70232247823,87571.42857142864,0.2975323863329591,-0.0628230616301937,0,0,0,0,0,0.6709526633218328,Other
2025-03-26,SHOP001,74,1870000,25270.27027027027,84,1.135135135135135,1,Wednesday,2,0,3,96.0,2357000.0,89.71428571428571,7.409774753982927,-15.714285714285708,-2.120750510680288,-0.2291666642795139,1870000,2357000.0,2241285.714285714,271080.9929926955,-371285.7142857141,-1.3696486433276016,-0.2066185829443332,0,0,0,0,0,2.120750510680288,Other
2025-03-27,SHOP001,102,2545000,24950.980392156864,115,1.1274509803921569,3,Thursday,3,0,3,74.0,1870000.0,87.71428571428571,9.534398874851146,14.285714285714292,1.4983338724229172,0.3783783732651571,2545000,1870000.0,2172428.571428572,298137.47228577867,372571.42857142864,1.24966320306443,0.3609625668447268,0,0,0,0,0,1.4983338724229172,Other
2025-03-28,SHOP001,96,2370000,24687.5,109,1.1354166666666667,1,Friday,4,0,3,102.0,2545000.0,88.85714285714286,10.807845474909636,7.142857142857139,0.6608955039691995,-0.0588235288350634,2370000,2545000.0,2192857.1428571427,320546.63133020746,177142.85714285728,0.5526274177557117,-0.0687622789783619,0,0,0,0,0,0.6608955039691995,Other
2025-03-29,SHOP001,99,2358000,23818.18181818182,113,1.1414141414141414,4,Saturday,5,1,3,96.0,2370000.0,89.42857142857143,11.103410029613206,9.57142857142857,0.862025961742857,0.0312499996744791,2358000,2370000.0,2209571.4285714286,327186.92778637534,148428.57142857136,0.45365067740429,-0.0050632911392383,0,0,0,0,0,0.862025961742857,Other
2025-03-30,SHOP001,98,2398000,24469.38775510204,114,1.163265306122449,1,Sunday,6,1,3,99.0,2358000.0,92.71428571428572,9.793097666456855,5.285714285714292,0.539738694129451,-0.0101010099989796,2398000,2358000.0,2304285.714285714,236910.47133584577,93714.28571428591,0.395568356204232,0.0169635284139029,0,0,0,0,0,0.539738694129451,Other
2025-03-31,SHOP001,100,2467000,24670.0,114,1.14,1,Monday,0,0,3,98.0,2398000.0,94.57142857142856,9.306935457982313,5.428571428571431,0.583282313474429,0.0204081630570595,2467000,2398000.0,2344714.285714286,222961.66657501,122285.71428571409,0.5484607114919711,0.0287739783152507,0,0,0,0,0,0.583282313474429,Other
2025-04-01,SHOP001,85,2090000,24588.235294117647,101,1.188235294117647,1,Tuesday,1,0,4,100.0,2467000.0,95.0,9.504384952922209,-10.0,-1.052145825046742,-0.1499999985,2090000,2467000.0,2337857.1428571427,217523.50721353627,-247857.14285714272,-1.139449919831834,-0.1528171868665777,0,0,0,0,0,1.139449919831834,Other
2025-04-02,SHOP001,100,2525000,25250.0,115,1.15,0,Wednesday,2,0,4,85.0,2090000.0,93.42857142857144,10.195704043977628,6.571428571428569,0.6445290976037173,0.1764705861591695,2525000,2090000.0,2299714.285714286,236213.6845356465,225285.7142857141,0.9537369298803812,0.2081339712917664,0,0,0,0,0,0.9537369298803812,Other
2025-04-03,SHOP001,95,2427000,25547.36842105263,113,1.1894736842105262,5,Thursday,3,0,4,100.0,2525000.0,97.14285714285714,5.669467095138477,-2.142857142857139,-0.377964406342567,-0.0499999995,2427000,2525000.0,2393285.714285714,152529.4663179522,33714.285714285914,0.2210345746820253,-0.0388118811881034,0,0,0,0,0,0.377964406342567,Other
2025-04-04,SHOP001,101,2337000,23138.61386138614,111,1.099009900990099,1,Friday,4,0,4,95.0,2427000.0,96.14285714285714,5.273473599964696,4.857142857142861,0.921051721226718,0.0631578940720221,2337000,2427000.0,2376428.571428572,138877.47254667906,-39428.57142857136,-0.2839090509444204,-0.037082818294175,0,0,0,0,0,0.921051721226718,Other
2025-04-05,SHOP001,101,2482000,24574.257425742573,116,1.1485148514851484,3,Saturday,5,1,4,101.0,2337000.0,96.85714285714286,5.580578567035672,4.142857142857139,0.742370410293741,0.0,2482000,2337000.0,2371714.285714286,139689.792380257,110285.71428571409,0.7895044613189056,0.0620453572956516,0,0,0,0,0,0.7895044613189056,Other
2025-04-06,SHOP001,98,2379000,24275.51020408163,110,1.1224489795918366,3,Sunday,6,1,4,101.0,2482000.0,97.14285714285714,5.7569833370314605,0.8571428571428612,0.1488874742335741,-0.0297029700029408,2379000,2482000.0,2389428.571428572,145406.163490251,-10428.571428571362,-0.0717202846026457,-0.0414987912973241,0,0,0,0,0,0.1488874742335741,Other
2025-04-07,SHOP001,83,2027000,24421.68674698795,95,1.144578313253012,2,Monday,0,0,4,98.0,2379000.0,97.14285714285714,5.7569833370314605,-14.14285714285714,-2.4566433248539603,-0.1530612229279467,2027000,2379000.0,2386714.285714286,145396.8297289845,-359714.2857142859,-2.4740173935175127,-0.1479613282891349,0,0,0,0,0,2.4740173935175127,Other
2025-04-08,SHOP001,98,2321000,23683.673469387755,111,1.1326530612244898,4,Tuesday,1,0,4,83.0,2027000.0,94.71428571428572,7.631388814501338,3.285714285714292,0.4305525422735848,0.1807228893888808,2321000,2027000.0,2323857.1428571427,192411.3896242738,-2857.142857142724,-0.0148491358162689,0.1450419338923803,0,0,0,0,0,0.4305525422735848,Other
2025-04-09,SHOP001,103,2663000,25854.36893203884,119,1.1553398058252426,1,Wednesday,2,0,4,98.0,2321000.0,96.57142857142856,6.347102826149508,6.428571428571431,1.0128353977898208,0.0510204076426489,2663000,2321000.0,2356857.1428571427,163211.9568449079,306142.8571428573,1.875737924225084,0.1473502800516384,0,0,0,0,0,1.875737924225084,Other
2025-04-10,SHOP001,113,3146000,27840.70796460177,139,1.2300884955752212,2,Thursday,3,0,4,103.0,2663000.0,97.0,6.708203932499426,16.0,2.385138820444253,0.0970873776981808,3146000,2663000.0,2376571.4285714286,192596.1726366516,769428.5714285714,3.995035627609102,0.1813743897858876,0,0,1,0,1,3.995035627609102,Revenue spike
2025-04-11,SHOP001,105,2709000,25800.0,129,1.2285714285714286,5,Friday,4,0,4,113.0,3146000.0,99.57142857142856,8.90425259556999,5.428571428571431,0.6096604696065971,-0.0707964595504738,2709000,3146000.0,2479285.714285714,350757.6154011567,229714.2857142859,0.6549089046888117,-0.1389065479974129,0,0,0,0,0,0.6549089046888117,Other
2025-04-12,SHOP001,97,2482000,25587.628865979383,112,1.154639175257732,2,Saturday,5,1,4,105.0,2709000.0,100.14285714285714,9.136530549185014,-3.142857142857139,-0.3439879921541435,-0.0761904754648526,2482000,2709000.0,2532428.571428572,353774.81403799786,-50428.57142857136,-0.1425442666560555,-0.0837947582133319,0,0,0,0,0,0.3439879921541435,Other
2025-04-13,SHOP001,91,2247000,24692.30769230769,105,1.1538461538461535,5,Sunday,6,1,4,97.0,2482000.0,99.57142857142856,9.198861213163736,-8.57142857142857,-0.9317922556946991,-0.0618556694654054,2247000,2482000.0,2532428.571428572,353774.81403799786,-285428.57142857136,-0.8068086254356919,-0.0946817082997201,0,0,0,0,0,0.9317922556946991,Other
2025-04-14,SHOP001,99,2462000,24868.68686868687,113,1.1414141414141414,4,Monday,0,0,4,91.0,2247000.0,98.57142857142856,9.761440174775185,0.4285714285714306,0.0439045240244764,0.087912086946021,2462000,2247000.0,2513571.4285714286,366601.4444156215,-51571.42857142864,-0.1406743736470952,0.095683133066268,0,0,0,0,0,0.1406743736470952,Other
2025-04-15,SHOP001,86,2168000,25209.3023255814,101,1.1744186046511629,4,Tuesday,1,0,4,99.0,2462000.0,100.85714285714286,6.986381310057753,-14.85714285714286,-2.1265860065737003,-0.131313129986736,2168000,2462000.0,2575714.285714286,301456.30655520473,-407714.2857142859,-1.352482190112251,-0.1194151096668889,0,0,0,0,0,2.1265860065737003,Other
2025-04-16,SHOP001,93,2412000,25935.483870967742,111,1.1935483870967742,2,Wednesday,2,0,4,86.0,2168000.0,99.14285714285714,8.98941176104001,-6.142857142857139,-0.6833435404679822,0.0813953478907517,2412000,2168000.0,2553857.1428571427,327430.10886367346,-141857.14285714272,-0.4332440390073355,0.1125461254612027,0,0,0,0,0,0.6833435404679822,Other
2025-04-17,SHOP001,90,2337000,25966.666666666668,109,1.211111111111111,2,Thursday,3,0,4,93.0,2412000.0,97.71428571428572,9.06852221908818,-7.714285714285708,-0.8506661479399469,-0.0322580641692681,2337000,2412000.0,2518000.0,327229.2774187557,-181000.0,-0.5531289908629445,-0.0310945273631711,0,0,0,0,0,0.8506661479399469,Other
2025-04-18,SHOP001,86,2156000,25069.767441860466,95,1.1046511627906976,3,Friday,4,0,4,90.0,2337000.0,94.42857142857144,6.373307431706766,-8.42857142857143,-1.322479763671859,-0.0444444439506172,2156000,2337000.0,2402428.571428572,176707.7220939149,-246428.57142857136,-1.3945546267423865,-0.0774497218656065,0,0,0,0,0,1.3945546267423865,Other
2025-04-19,SHOP001,93,2297000,24698.9247311828,109,1.1720430107526882,1,Saturday,5,1,4,86.0,2156000.0,91.71428571428572,5.023753102820298,1.2857142857142918,0.2559269939172582,0.0813953478907517,2297000,2156000.0,2323428.571428572,135651.33878545795,-26428.57142857136,-0.1948272067566923,0.0653988868274279,0,0,0,0,0,0.2559269939172582,Other
2025-04-20,SHOP001,88,2317000,26329.545454545456,103,1.1704545454545454,0,Sunday,6,1,4,93.0,2297000.0,91.14285714285714,4.525062483125715,-3.142857142857139,-0.6945443206657935,-0.0537634402821135,2317000,2297000.0,2297000.0,116241.12869376926,20000.0,0.1720561407530446,0.0087070091423558,0,0,0,0,0,0.6945443206657935,Other
2025-04-21,SHOP001,73,1887000,25849.31506849315,90,1.2328767123287672,4,Monday,0,0,4,88.0,2317000.0,90.71428571428572,4.68025233344991,-17.714285714285708,-3.7848989044420263,-0.170454543517562,1887000,2317000.0,2307000.0,114216.16931649712,-420000.0,-3.677237667045965,-0.1855848079412233,0,1,0,1,1,3.7848989044420263,Transaction and revenue drop
2025-04-22,SHOP001,79,2049000,25936.70886075949,94,1.1898734177215189,1,Tuesday,1,0,4,73.0,1887000.0,87.0,6.831300510639856,-8.0,-1.171079916109672,0.082191779696003,2049000,1887000.0,2224857.1428571427,174840.33532667594,-175857.14285714272,-1.0058156347479037,0.0858505564387462,0,0,0,0,0,1.171079916109672,Other
2025-04-23,SHOP001,78,1842000,23615.384615384617,87,1.1153846153846154,0,Wednesday,2,0,4,79.0,2049000.0,86.0,7.483314773548001,-8.0,-1.0690448247925568,-0.0126582276878705,1842000,2049000.0,2207857.1428571427,186674.7872383356,-365857.1428571427,-1.9598637195074315,-0.1010248901902874,0,0,0,0,0,1.9598637195074315,Other
2025-04-24,SHOP001,81,1889000,23320.987654320987,94,1.160493827160494,4,Thursday,3,0,4,78.0,1842000.0,83.85714285714286,7.289914755527603,-2.857142857142861,-0.3919308470713702,0.0384615379684418,1889000,1842000.0,2126428.571428572,206093.71423607503,-237428.57142857136,-1.1520417898599808,0.0255157437567722,0,0,0,0,0,1.1520417898599808,Other
2025-04-25,SHOP001,90,2157000,23966.666666666668,101,1.1222222222222222,2,Friday,4,0,4,81.0,1889000.0,82.57142857142857,6.803360514166238,7.428571428571431,1.0918972059772738,0.111111109739369,2157000,1889000.0,2062428.5714285716,199251.8148331097,94571.42857142864,0.4746327086163084,0.1418740074112536,0,0,0,0,0,1.0918972059772738,Other
2025-04-26,SHOP001,98,2243000,22887.755102040817,109,1.1122448979591837,5,Saturday,5,1,4,90.0,2157000.0,83.14285714285714,7.289914755527607,14.85714285714286,2.0380404047711216,0.0888888879012345,2243000,2157000.0,2062571.4285714289,199330.4267983721,180428.57142857136,0.90517325591328,0.0398701900787946,0,0,0,0,0,2.0380404047711216,Other
2025-04-27,SHOP001,83,2074000,24987.95180722892,98,1.180722891566265,2,Sunday,6,1,4,98.0,2243000.0,83.85714285714286,8.552359741197694,-0.8571428571428612,-0.1002229539984096,-0.1530612229279467,2074000,2243000.0,2054857.142857143,189550.72194660283,19142.857142857043,0.1009906844256107,-0.0753455193936356,0,0,0,0,0,0.1009906844256107,Other
2025-04-28,SHOP001,88,2131000,24215.90909090909,98,1.1136363636363635,3,Monday,0,0,4,83.0,2074000.0,83.14285714285714,8.355209381549082,4.857142857142861,0.5813310060832163,0.0602409631296269,2131000,2074000.0,2020142.857142857,152090.35534996435,110857.14285714296,0.7288900246260095,0.0274831243972866,0,0,0,0,0,0.7288900246260095,Other
2025-04-29,SHOP001,98,2385000,24336.73469387755,111,1.1326530612244898,4,Tuesday,1,0,4,88.0,2131000.0,85.28571428571429,7.15807901871006,12.714285714285708,1.7762145269475371,0.1136363623450413,2385000,2131000.0,2055000.0,144248.6279541986,330000.0,2.2877167337944657,0.1191928671984424,0,0,0,0,0,2.2877167337944657,Other
2025-04-30,SHOP001,82,2171000,26475.60975609756,99,1.2073170731707317,2,Wednesday,2,0,4,98.0,2385000.0,88.0,7.93725393319389,-6.0,-0.7559288507803599,-0.1632653044564765,2171000,2385000.0,2103000.0,190430.2146894464,68000.0,0.3570861909205811,-0.0897274633123313,0,0,0,0,0,0.7559288507803599,Other
2025-05-01,SHOP001,76,1825000,24013.157894736843,88,1.1578947368421053,3,Thursday,3,0,5,82.0,2171000.0,88.57142857142857,7.207800007795917,-12.57142857142857,-1.7441420147186892,-0.073170730814991,1825000,2171000.0,2150000.0,151998.903504823,-325000.0,-2.13817331904338,-0.1593735605710919,0,0,0,0,0,2.13817331904338,Other
2025-05-02,SHOP001,88,2188000,24863.636363636364,99,1.125,0,Friday,4,0,5,76.0,1825000.0,87.85714285714286,8.254868693253636,0.1428571428571388,0.0173058022919356,0.1578947347645429,2188000,1825000.0,2140857.1428571427,171046.22043123722,47142.85714285728,0.2756147257959067,0.1989041095889321,0,0,0,0,0,0.2756147257959067,Other
2025-05-03,SHOP001,98,2469000,25193.877551020407,112,1.1428571428571428,1,Saturday,5,1,5,88.0,2188000.0,87.57142857142857,8.20278698283188,10.42857142857143,1.2713447489314649,0.1136363623450413,2469000,2188000.0,2145285.714285714,171932.84957187972,323714.2857142859,1.88279486158966,0.1284277879341278,0,0,0,0,0,1.88279486158966,Other
2025-05-04,SHOP001,82,2015000,24573.17073170732,94,1.146341463414634,3,Sunday,6,1,5,98.0,2469000.0,87.57142857142857,8.20278698283188,-5.571428571428569,-0.6792115781962615,-0.1632653044564765,2015000,2469000.0,2177571.4285714286,210282.23664309067,-162571.42857142864,-0.7731106115567237,-0.1838801134061629,0,0,0,0,0,0.7731106115567237,Other
2025-05-05,SHOP001,72,1799000,24986.11111111111,88,1.2222222222222223,2,Monday,0,0,5,82.0,2015000.0,87.42857142857143,8.303757038376231,-15.42857142857143,-1.85802275996814,-0.1219512180249851,1799000,2015000.0,2169142.8571428573,216223.979992533,-370142.8571428573,-1.7118492461101114,-0.1071960297766217,0,0,0,0,0,1.85802275996814,Other
2025-05-06,SHOP001,81,1997000,24654.32098765432,95,1.1728395061728396,1,Tuesday,1,0,5,72.0,1799000.0,85.14285714285714,10.123052428797966,-4.142857142857139,-0.4092497557181293,0.1249999982638889,1997000,1799000.0,2121714.285714286,258302.60954012844,-124714.28571428591,-0.4828223994168676,0.1100611450805391,0,0,0,0,0,0.4828223994168676,Other
2025-05-07,SHOP001,90,2304000,25600.0,104,1.1555555555555554,1,Wednesday,2,0,5,81.0,1997000.0,82.71428571428571,8.420496535523535,7.285714285714292,0.8652356057320919,0.111111109739369,2304000,1997000.0,2066285.7142857143,232755.0316575496,237714.28571428568,1.0213067533724096,0.1537305958937637,0,0,0,0,0,1.0213067533724096,Other
2025-05-08,SHOP001,83,2082000,25084.33734939759,101,1.216867469879518,2,Thursday,3,0,5,90.0,2304000.0,83.85714285714286,8.839844859660099,-0.8571428571428612,-0.0969635523911521,-0.0777777769135802,2082000,2304000.0,2085285.7142857143,247677.68994247375,-3285.714285714319,-0.0132660890307245,-0.0963541666666248,0,0,0,0,0,0.0969635523911521,Other
2025-05-09,SHOP001,78,1798000,23051.28205128205,90,1.1538461538461535,2,Friday,4,0,5,83.0,2082000.0,84.85714285714286,8.173709305420992,-6.857142857142861,-0.8389265830225286,-0.0602409631296269,1798000,2082000.0,2122000.0,220186.28476815252,-324000.0,-1.4714812974826643,-0.1364073006723648,0,0,0,0,0,1.4714812974826643,Other
2025-05-10,SHOP001,91,2330000,25604.39560439561,110,1.2087912087912087,2,Saturday,5,1,5,78.0,1798000.0,83.42857142857143,8.40351400421571,7.571428571428569,0.900983525064248,0.1666666645299145,2330000,1798000.0,2066285.7142857143,248255.05317832628,263714.2857142857,1.0622715724694332,0.2958843159063983,0,0,0,0,0,1.0622715724694332,Other
2025-05-11,SHOP001,101,2521000,24960.39603960396,121,1.198019801980198,1,Sunday,6,1,5,91.0,2330000.0,82.42857142857143,6.604471789556645,18.57142857142857,2.8119471702260217,0.1098901086825262,2521000,2330000.0,2046428.5714285716,213849.5243100188,474571.42857142864,2.219183933658046,0.0819742489270034,1,0,0,0,1,2.8119471702260217,Transaction spike
2025-05-12,SHOP001,80,1967000,24587.5,92,1.15,1,Monday,0,0,5,101.0,2521000.0,85.14285714285714,9.61645415297096,-5.142857142857139,-0.5347976006801506,-0.2079207900205862,1967000,2521000.0,2118714.285714286,277501.7803460729,-151714.2857142859,-0.5467146391801021,-0.219754065846799,0,0,0,0,0,0.5467146391801021,Other
2025-05-13,SHOP001,94,2257000,24010.63829787234,106,1.127659574468085,2,Tuesday,1,0,5,80.0,1967000.0,86.28571428571429,8.159131606453625,7.714285714285708,0.945478653966715,0.1749999978125,2257000,1967000.0,2142714.285714286,251267.26427300475,114285.71428571409,0.4548372610969589,0.1474326385357664,0,0,0,0,0,0.945478653966715,Other
2025-05-14,SHOP001,93,2210000,23763.44086021505,103,1.10752688172043,2,Wednesday,2,0,5,94.0,2257000.0,88.14285714285714,8.234653836654326,4.857142857142861,0.5898417059962989,-0.010638297759167,2210000,2257000.0,2179857.1428571427,245283.1211555563,30142.85714285728,0.1228900586421438,-0.0208241027913066,0,0,0,0,0,0.5898417059962989,Other
2025-05-15,SHOP001,69,1648000,23884.05797101449,77,1.115942028985507,3,Thursday,3,0,5,93.0,2210000.0,88.57142857142857,8.423323628614952,-19.57142857142857,-2.3234802686984537,-0.258064513354145,1648000,2210000.0,2166428.571428572,239867.22517736253,-518428.57142857136,-2.1613147483699526,-0.2542986425338216,0,0,0,0,0,2.3234802686984537,Other
2025-05-16,SHOP001,97,2538000,26164.94845360825,116,1.1958762886597938,0,Friday,4,0,5,69.0,1648000.0,86.57142857142857,11.17821009609244,10.42857142857143,0.9329374207485616,0.4057970955681581,2538000,1648000.0,2104428.571428572,310899.1568246652,433571.42857142864,1.3945725456391351,0.5400485436889927,0,0,0,0,0,1.3945725456391351,Other
2025-05-17,SHOP001,87,2137000,24563.2183908046,101,1.160919540229885,2,Saturday,5,1,5,97.0,2538000.0,89.28571428571429,11.056133828698766,-2.285714285714292,-0.206737193524557,-0.1030927824423424,2137000,2538000.0,2210142.8571428573,315120.83850031963,-73142.85714285728,-0.2321105055784845,-0.1579984239558085,0,0,0,0,0,0.2321105055784845,Other
